Referência:;2021;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;janeiro;;fevereiro;;março;;abril;;maio;;junho;;julho;;agosto;;setembro;;outubro;;novembro;;dezembro;
001.010.0001 - Equipamentos;005.0001 - Energia Elétrica;22627,86;32347,66;30678,18;26214,24;27817,39;28177,97;24889,95;35646,88;29553,68;27466,73;26825,79;26789,56;33386,73;23065,49;29069,28;23766,67;25576,91;26351,45;27275,01;30586,04;24239,32;28313,85;30891,17;38653,67
001.010.0002 - Utilidades;005.0001 - Energia Elétrica;10251,72;14901,97;12811,09;17695,23;10186,85;17539,59;13154,74;13241,7;15228,09;13915,27;14367,76;14295,92;16643,28;15511,67;14363,72;17036,27;15320,5;14044,34;13341,83;13352,5;15613,6;19088,75;13837,15;20757,35
001.010.0003 - Predial;005.0001 - Energia Elétrica;4165,69;4517,41;4545,89;5924,5;3961,7;4253,26;4573,31;5980,73;4680,39;5210,14;5575,85;4552,44;4400,46;4930,14;4213,07;5709,37;5436,37;4937,32;4058,05;4370,18;3849,77;6036,15;5171,05;7793,3
001.001.0001 - Linha de Produção;005.0003 - Esgoto;166469,51;238810,84;215470,03;238971,44;168515,28;208570,68;200632,56;225415,5;172391,16;161584,35;232984,88;207967,3;212668,84;190401,26;195066,69;184835,09;92048,39;107000,98;173944,1;94241,53;201549,76;238937,26;243847,44;180159,67
001.001.0002 - Gerência de Produção;005.0003 - Esgoto;41233,62;36874,39;28481,87;43370,83;37827,17;29925,7;36694,4;41981,03;40871;32680,4;31072,12;32311,41;29497,05;29959,14;38776,55;44133,95;17700,97;17977,77;27703,17;15317,32;35008,92;34826,96;37076,2;35144,4
001.002.0001 - Equipe de Vendas;005.0003 - Esgoto;20004,55;22047,59;17907,87;18704,73;23641,45;23484,87;17569,86;21239,35;16465,23;18008,03;20882,45;20623,9;21376,34;21966,41;19941,01;25753,88;10642,29;9041,56;17553,16;7319,22;29289,59;24660,28;26193,74;15103,97
001.002.0002 - Marketing Digital;005.0003 - Esgoto;7011,3;8524,81;9297,94;7282,02;9967,25;7455,67;7441,99;7522,58;8059,79;6613,73;7235,67;9036,78;7751,84;7320,86;9181,86;10881,44;4135;3197,42;7274,87;3385,54;9511,8;8260,58;10703,96;6829,16
001.002.0003 - Pesquisa de Mercado;005.0003 - Esgoto;2790,76;3366,54;3794,05;2940,13;3214,99;3348,68;3049,4;3299,99;3276,94;2818,24;2908,81;2988,61;3518,04;3411,53;2720,39;3894,47;1515,38;1786,5;2375,38;1679,27;4633,35;3821,8;4299,72;2936,2
001.002.0004 - Gerência de Vendas;005.0003 - Esgoto;1812,39;1722,14;1832,6;1689,22;1932,88;1917,81;1659,64;1725,68;1767,96;1258,26;1503,75;1756,42;1747,11;1416,94;2004,25;2183,86;895,33;803,28;1438,58;799,25;2234,93;2115,59;1751,85;1687,61
001.003.0001 - Recrutamento e Seleção;005.0003 - Esgoto;2459,51;2741,88;3188,56;3277,16;3376,19;3244,79;3045,56;3065,75;3050,08;2005,85;3507;2634,99;2918,89;3402,36;2835,73;2850,25;1321,02;1185,45;2433,76;1599,56;3158,87;2763,73;3570,19;2536,59
001.003.0002 - Treinamento e Desenvolvimento;005.0003 - Esgoto;2539,39;2568,58;2161,92;3071,94;2294,47;2762,98;2118,71;2934,43;2805,74;1981,08;2833,7;2694,5;2320,24;2232,7;2458,36;3476,73;1351,73;961,4;1954,81;983,1;2890,23;2448,97;2526,91;2096,82
001.003.0003 - Remuneração e Benefícios;005.0003 - Esgoto;2160,01;1771,58;2130,3;1851,13;2305,16;2364,85;2138,25;2237,12;2067,56;1880,26;2380,36;2269,82;2406,23;1632,49;2221,49;2191,54;807,18;915,32;1536,12;867,21;2731,94;1892,4;2019,55;2157,04
001.003.0004 - Relações Trabalhistas;005.0003 - Esgoto;1640,85;1300,67;1414,13;1599,88;1436,64;1504,99;1427,03;1262,85;1311,11;1172,8;1265,85;1604,9;1757,86;1350,95;1741,96;1440,29;602,38;745,36;1080,71;681,57;1474,7;1780,23;1944,86;1419,41
001.003.0005 - Gerência de RH;005.0003 - Esgoto;939,91;980,69;1009,97;960,36;975,42;996,26;905,52;1143,77;991,68;714,57;992,9;779,17;930,18;955,85;1060,86;978,29;476,82;467,57;876,13;477,31;1340,3;984,28;1036,65;754,77
001.004.0001 - Contabilidade Geral;005.0003 - Esgoto;2450,4;2479,16;2576,15;2654,07;2483,63;3157,53;2594,57;2607,17;3166,62;1936,29;2274,95;2605,63;2342,57;2221,58;2371,44;3401,4;1074,63;1311,11;2263,58;1407,69;3619,55;3512,68;3671,03;2354,98
001.004.0002 - Planejamento Financeiro;005.0003 - Esgoto;1629,72;1628,02;1741,33;1800,28;1462,24;1981,39;1967,14;1862,26;1409,24;1364,84;1400,21;1288,62;1861,32;1378,26;1788,23;1731,72;735,8;702,21;1054,75;858;2237,14;1740,99;1637,05;1284,83
001.004.0003 - Tesouraria;005.0003 - Esgoto;1460,93;1422,1;1130,3;1251,4;1406,01;1144,68;1508,15;1217,77;1193,49;911,35;1141,71;1160,53;1456,68;1526,22;1233,83;1847,69;737,41;518,27;927,24;632,37;1623,87;1644,9;1874,4;1333,72
001.004.0004 - Controladoria;005.0003 - Esgoto;889,49;941,72;930,99;1213,21;1123,57;830,9;819,7;1046,72;1128,21;950,04;1217,95;1009,43;874,85;924,43;900,38;1219,22;428,37;452,84;723,64;370,04;1075,9;1202,38;1135,69;864,2
001.005.0001 - Pesquisa e Desenvolvimento;005.0003 - Esgoto;3821,5;2764,98;3509,75;3961,78;2780,87;3633,35;3423,95;2899,62;3726,17;2404,04;3151,1;2648,48;2993,99;2792,38;3519,01;3580,44;1677,78;1653,25;2837,77;1588,31;3933,41;4361,1;3895,98;2438,37
001.006.0001 - Testes de Qualidade;005.0003 - Esgoto;7390,16;7668,47;6477,26;8616,86;6943,21;5816,54;6163,85;6087,19;8250,36;5761,14;8060,7;6353,81;7645,18;6423,85;6086,09;8801,43;3772,57;2699,46;5365,13;2757,84;8579,1;8506,89;8546,94;5504,27
001.006.0002 - Inspeção de Produtos;005.0003 - Esgoto;2396,07;2429,32;1762,41;2073,41;2103,55;2330,3;1924,28;1962,42;1766,48;1660,53;2399,08;2161,89;2174,27;2139,41;2413,44;2062,87;1095,55;928,46;1682,02;857,96;2153,36;1813,74;2094,2;1586,66
001.006.0003 - Documentação Legal;005.0003 - Esgoto;1217,39;1156,45;1045,6;830,4;898,45;962,97;1096,05;1147,25;1220,04;763,3;1103,02;894,51;991,41;1036,85;1115,74;1234,38;477,68;481,99;787,95;448,77;1398,69;1079,69;1060,97;753,92
001.007.0001 - Gerenciamento de Estoques;005.0003 - Esgoto;2995,67;2431,48;2775,51;2810,25;2334,33;2243,45;2253,63;3153,84;2808,5;2106,08;2357,43;2233,85;2794,86;2707,65;2941,12;2760,12;1380,7;1044,04;1989,43;1388,19;3516,47;3455,13;2959,4;2190,44
001.007.0002 - Transporte e Distribuição;005.0003 - Esgoto;2767,26;2380,78;2678,87;2216,19;2492,13;1989,74;2090,24;2199,74;2070,43;2167,77;2267,98;2603,1;2486,27;2153,01;2335,36;2420,39;1011,1;1017,88;1561,08;1086,88;3022,55;2309,24;2697,27;2032,68
001.007.0003 - Aquisição e Compras;005.0003 - Esgoto;1099,51;1556,8;1151,02;1285,9;1179,86;1469,56;1576,68;1540,17;1528,57;1085,25;1150,67;1255,97;1287,84;1457,51;1553,63;1367,9;731,18;547,75;1021,44;481,75;1528,57;1659,98;1565,2;1027,7
001.007.0004 - Planejamento de Suprimentos;005.0003 - Esgoto;304,77;319,19;344,42;290,79;288,08;344,23;401,68;313,1;346,88;265,23;356,18;266,67;324,48;337,57;366,54;342,58;170,07;136,9;275,35;178,45;435,86;409,2;420,79;354,72
001.008.0001 - Suporte Técnico;005.0003 - Esgoto;4753,22;4259,57;3923,28;4191,37;4569,44;3688,98;3339,22;3761,85;3261,59;3579,48;4819,15;3578,16;3268,14;4059,2;3266,76;5200,68;1919,16;1740,56;2768,27;1702,23;3957,5;5012,5;5563,06;3266,45
001.008.0002 - Desenvolvimento de Software;005.0003 - Esgoto;3069,46;2535,62;3025,11;2496,81;2944,76;3545,98;3545,05;3315,8;3562,38;2498,92;3235,89;2729,45;3231,86;3118,03;3478,03;3183,58;1473,79;1543,26;2391,68;1457,39;3314,61;3017,49;2870,82;2976,2
001.008.0003 - Gerenciamento de Redes;005.0003 - Esgoto;2090,48;1979,42;1967,05;1879,24;2020,88;1638,28;1737,26;1760,52;2216,96;1884,04;2427,94;1660,65;1803,11;2400,78;1649,03;2022,02;1047,1;758,34;1430,49;815,18;2932,68;1802,94;2549,44;1612,59
001.008.0004 - Segurança da Informação;005.0003 - Esgoto;977,78;1028,03;1218,38;886,29;1051,98;1084,84;928,56;896,01;891,33;656,98;914,69;909,91;1201,01;1202,22;823,34;1008,42;533,61;521,55;724,59;523,38;1457,48;1183,27;1235,38;1022,42
001.009.0001 - Novos Projetos;005.0003 - Esgoto;2932,41;2676,83;3109,11;2578,12;3068,68;2295,7;2189,98;2983,52;2332,97;1963,81;2398,15;2544,38;3053,74;2595,28;2507,57;3191,49;1455,73;1127,91;1897,87;1365,39;2965,77;2608,56;3025,68;2347,84
001.009.0002 - Gestão de Projetos;005.0003 - Esgoto;2042,22;2179,86;1950,72;2237,82;2057,19;1654,82;2218,97;1806,31;1850,26;1610,23;2077,86;1704,91;2390,41;2281,05;1815,52;1873,99;1022,96;836,26;1270,81;728,21;2613,63;2100,53;2189,96;2127,03
001.009.0003 - Desenho Tecnico;005.0003 - Esgoto;1214,13;1220,4;1457,8;1442,99;1225,14;1164,82;1436,41;1141,83;1398,52;1239,78;1626,7;1123,21;1179,78;1180,44;1266,52;1827,42;709,04;595,33;1179,3;629,38;1684,61;1751,3;1799,54;1343,01
001.009.0004 - Gerencia da Engenharia;005.0003 - Esgoto;584,41;788,89;633,6;676,79;599,28;678,02;687,56;774,26;636,11;567,56;727,44;751,02;662,5;678,21;698,19;785,4;289,3;298,77;569,28;250,83;921,52;868,07;841,47;485,36
001.010.0001 - Equipamentos;005.0003 - Esgoto;7829,16;9154,21;7460,67;7690,53;8096,03;7748,54;8938,81;8288,72;8248,19;5209,18;8237,73;8795,57;8801,59;7219,11;8652,39;9829,19;4037,97;3021,23;5922,6;3885,45;9325,25;9987,47;9402,32;7142,4
001.010.0002 - Utilidades;005.0003 - Esgoto;4313,96;4213,52;4154,77;4900,07;4194,62;3364,41;4625,56;3723,23;4722,54;3444,52;4599,69;4099,1;3326,74;4323;4232,09;4478,22;2113,72;1962,71;2964,84;1538,43;4789,19;3875,27;5208,42;4212,51
001.010.0003 - Predial;005.0003 - Esgoto;1607,16;1505,93;1538,97;1603,96;1617,83;1144,97;1618,78;1123,63;1462,03;1100,61;1482,32;1128,23;1114;1475,95;1258,4;1803,78;536,09;585,27;914,32;658,08;1749;1299,47;1340,07;1346,11
001.001.0001 - Linha de Produção;005.0005 - Gás;5056,11;6471,53;5671,08;6361,67;7486,19;6386,93;4968,69;4772,37;5991,49;6770,22;6658,46;5805,35;6849,88;7800,88;6455,36;7950,32;5074,8;6027,2;4752,81;6616,18;7477,98;9161,12;5359,24;6414,16
001.001.0002 - Gerência de Produção;005.0005 - Gás;1198,12;1080,11;1086,08;1049,28;1407,44;918,48;1050,2;1021,9;822,06;1186,01;1312,43;1444,76;952,76;1177,13;1383,68;1444,57;1030,02;1420;859,87;1184,78;1489,6;1570,49;897,35;990,71
001.002.0001 - Equipe de Vendas;005.0005 - Gás;585,68;687,61;594,31;647,47;622,28;603,76;655,39;488,78;654,38;845,47;584,39;656,25;519,2;724,69;769,24;857,38;561,77;576,62;655,44;590,85;793,03;1015,3;683,49;768,68
001.002.0002 - Marketing Digital;005.0005 - Gás;289,84;286,96;285,15;220,17;366,06;208,32;209,51;267,59;214,89;267,4;356,74;315,23;266,65;318,6;293,73;373,84;190,37;356,29;237,47;249,96;255,63;420,9;246,07;278,55
001.002.0003 - Pesquisa de Mercado;005.0005 - Gás;111,82;96,76;91,18;105,98;117,73;82,78;93,59;92,39;98,63;100,02;138,38;97,02;80,79;107,24;130,72;117,31;82,94;132,95;95,35;104,61;112,42;143,68;95,29;99,67
001.002.0004 - Gerência de Vendas;005.0005 - Gás;45,8;52,29;44,61;54,18;68,33;51,93;54,27;46,35;44,99;59,49;59,08;68,98;49,56;46,03;71,17;83,4;38,5;65,46;49,16;56,23;57,39;81,56;55,43;50,79
001.003.0001 - Recrutamento e Seleção;005.0005 - Gás;78,89;95,34;79,68;79,26;112,49;90,43;83,81;71,23;68,82;129,74;127,37;124,49;76,41;84,28;107,9;148,72;99,62;92,29;77,24;120,27;115,4;106,25;101,67;119,22
001.003.0002 - Treinamento e Desenvolvimento;005.0005 - Gás;82,97;64,97;81,56;71,61;100,89;91,9;58,05;75,95;62,92;92,63;100,16;104,12;79,92;97,71;81,96;120,39;70,58;84,2;59,92;76,59;104,69;106,9;77,34;98,74
001.003.0003 - Remuneração e Benefícios;005.0005 - Gás;67,38;60,31;53,16;54,89;75,09;58,95;53,36;47,03;62,08;74,19;68,31;58,04;61,97;62,27;66;98,15;55,81;79,06;56,28;58,57;67,37;97,83;57,5;80,98
001.003.0004 - Relações Trabalhistas;005.0005 - Gás;49,64;40,88;45,38;48,17;45,57;52,16;34,16;51,32;46,42;61,1;62,32;45,21;50,57;56,19;61,04;61,96;38,97;50,87;39,58;56,79;58,73;52,46;34,98;58,94
001.003.0005 - Gerência de RH;005.0005 - Gás;25,31;24,83;24,71;29,13;43,24;32,92;30,12;29,52;25,82;39,75;37,45;31,46;32,36;28,6;35,01;34,04;28,77;42,85;27,65;28,59;41,7;50,22;27,96;31,21
001.004.0001 - Contabilidade Geral;005.0005 - Gás;83,31;77,61;65,15;81,76;116,69;72,48;88,59;82,41;85,14;78,4;101,35;75,91;86,78;74,2;99,61;123,44;68,02;100,07;78,61;107,95;101,42;99,08;73,28;99,9
001.004.0002 - Planejamento Financeiro;005.0005 - Gás;61,46;49,58;45,53;39,55;54,19;47,82;44,3;45,72;45,2;53,59;68,86;69,24;53,49;47,01;61,74;69,93;40,1;69,98;46,78;60,91;66,13;61,85;42,99;53,41
001.004.0003 - Tesouraria;005.0005 - Gás;38,72;33,87;31,94;42,18;51,89;45,42;39,66;31,93;37,89;56,93;49,94;55,22;32,29;47,2;47,28;52,44;30,9;44,1;37,4;50,89;40,56;60,99;44,42;50,26
001.004.0004 - Controladoria;005.0005 - Gás;36,41;30,71;30,25;25,86;31,46;28,88;27,18;28,24;26,78;37,2;33,27;41,23;29,18;32,64;42,66;42,68;22,95;42,63;31,33;33,86;41,85;45,28;34,36;37,22
001.005.0001 - Pesquisa e Desenvolvimento;005.0005 - Gás;106,6;103,87;98,13;76,72;135,64;119,32;98,31;92,32;94,24;140,08;138,05;135,37;84,2;112,97;127,94;130,54;83,39;128,18;76,87;114,76;98,86;143,68;86,88;95,61
001.006.0001 - Testes de Qualidade;005.0005 - Gás;204,15;236,64;225,5;179,16;207,58;256,6;215,96;201,74;181,87;228,92;243,31;243,41;197,43;262,4;289;351,81;157,22;222,05;214,47;213,09;287,68;272,72;168,91;264
001.006.0002 - Inspeção de Produtos;005.0005 - Gás;71,73;65,61;58;48;72,39;72,54;51,96;64,32;59,62;61,08;83,94;58,91;56,54;64,19;81,61;100,27;50,24;68,38;52,4;59,23;65,45;92,71;65,11;74,93
001.006.0003 - Documentação Legal;005.0005 - Gás;31,45;29,1;33,37;23,17;40,47;26,68;29,61;25,65;31,04;32,28;42,8;30,04;33,74;32,95;31,09;44,81;22,54;39,12;28,79;32,6;31,81;45,16;27,03;37,45
001.007.0001 - Gerenciamento de Estoques;005.0005 - Gás;69,8;90,85;75,03;87,46;94,1;72,22;66,97;71,87;88,19;101,99;78,98;79,68;65,94;82,68;108,53;119,24;60,51;113,06;72,74;98,21;85,03;132;82,06;82,3
001.007.0002 - Transporte e Distribuição;005.0005 - Gás;76,1;54,94;68,12;55;95,41;57,85;73,64;69,1;70,62;77,45;89,45;84,27;74,17;69,87;83,01;110,78;57,43;82,45;74,01;80,35;67,62;96,61;69,61;80,52
001.007.0003 - Aquisição e Compras;005.0005 - Gás;39,12;39,75;38,53;39,99;45,89;38,04;33,49;35,87;41,1;45,37;44,09;48,45;34,14;51,63;47,21;60,39;43,07;55,94;45,71;48,81;50,02;67,93;35,19;51,3
001.007.0004 - Planejamento de Suprimentos;005.0005 - Gás;10,52;11,55;8;8,73;11,35;8,41;10;10,42;8,43;10,04;12,63;13,27;10,31;12,32;11,48;16,91;9;12,85;10,03;13,8;12,52;12,42;8,99;12,83
001.008.0001 - Suporte Técnico;005.0005 - Gás;100,41;100,54;99,13;108,42;167,4;100,03;107,93;95,15;101,6;140,24;142,37;161,5;93,94;136,17;119,12;179,83;106,5;148,14;112,37;167,27;131,03;167,14;92,93;144,7
001.008.0002 - Desenvolvimento de Software;005.0005 - Gás;95,08;83,84;76,21;75,74;110,94;107,24;67,97;95,4;94,81;100,16;125,64;114,47;73,62;100,75;112,33;152,04;88,49;104,96;77,47;93,88;129,58;124,33;94,29;121,19
001.008.0003 - Gerenciamento de Redes;005.0005 - Gás;70,36;62,24;67,18;62,46;61,95;70,99;45,88;50,53;45,97;71,02;86,63;59,28;63,8;67,32;73,93;91,49;47,99;57,42;53,85;57,02;72,42;102,1;67,33;74,55
001.008.0004 - Segurança da Informação;005.0005 - Gás;31,65;27,44;32,61;28,99;32,34;26,28;23,59;33,09;28,97;39,67;35,68;29,7;27,53;35,62;34,95;40,44;23,64;40,64;23,8;29,32;42,51;47,25;23,43;37,11
001.009.0001 - Novos Projetos;005.0005 - Gás;87,17;75,94;87,06;61,78;109,84;89;71,8;79,19;61,82;79,16;103,46;88,81;86,44;71,93;108,39;110,1;76,24;98,31;74,55;93,33;115,2;125,85;88;109,06
001.009.0002 - Gestão de Projetos;005.0005 - Gás;67,98;48,92;50,07;61,46;84,97;58,78;64,81;68,8;62,06;80,78;74,29;80,66;62,41;67,28;82,5;73,16;58,01;73,92;67,43;61,92;62,15;95,42;60,06;70,25
001.009.0003 - Desenho Tecnico;005.0005 - Gás;39,04;34,67;31,75;38,5;49,18;43,55;30,12;38,2;35,89;55,8;40,36;44,45;31,46;47,3;53,54;60,14;43,69;38,89;43,44;48,9;42,54;64,22;42,34;50,25
001.009.0004 - Gerencia da Engenharia;005.0005 - Gás;22,15;21,75;21,92;21,74;24,22;24,26;21,72;15,76;18,32;27,41;23,7;24,13;22,94;24,48;27,2;29,59;21,42;26,83;18,71;19,68;24,4;32,8;15,6;18,91
001.010.0001 - Equipamentos;005.0005 - Gás;206,79;249,53;253,44;179,74;241;287,64;181,04;208,98;247,59;283,34;274,73;315,39;192,84;280,55;234,15;351,58;184,96;285,43;222,34;253,09;314,56;325,77;226,71;321,71
001.010.0002 - Utilidades;005.0005 - Gás;126,41;105,44;101,74;98,12;149,16;135,45;99,84;97,86;103,94;167,38;150,93;150,27;133,09;128,89;154,39;167,66;129,18;136,95;119,21;166,19;128,46;170,48;114,39;113,12
001.010.0003 - Predial;005.0005 - Gás;45,39;42,58;37,64;35,27;48,24;46,11;38,4;37,75;42,69;46,15;38,58;48,66;43,21;50,75;43,16;61,08;37,34;54,27;33,05;41,06;48,93;53,9;40,34;40,92
001.001.0001 - Linha de Produção;002.0003 - INSS;308720,13;239727,75;287240,24;218597,16;263542,26;296830,33;223227,22;231748,76;380543,38;275719,63;240623,8;329787,28;243275,33;286747,17;246946,53;325026,88;280003,66;303721,98;332829,49;289381,46;334045,19;282421,35;291985,51;238537,71
001.001.0002 - Gerência de Produção;002.0003 - INSS;54899,96;49918,61;41162,75;36828,18;44997,32;50436,85;55487,99;40922,53;59611,74;61140,21;57584,31;53898,99;47159,25;41593,12;41031,35;40229,24;49803,65;55762,09;53408,21;44620,55;47811,61;50265,71;47292,87;43040,19
001.002.0001 - Equipe de Vendas;002.0003 - INSS;23453,91;25318,45;30564,92;29602,54;21493,4;26403,56;28860,86;26899,5;37568,42;34147,99;30216,65;23290,12;27390,58;24305,01;31065,25;30707,65;28146,04;30736;33709,45;30211,21;31784,53;27305,05;31293,88;24393,22
001.002.0002 - Marketing Digital;002.0003 - INSS;9015,62;9483,37;10943,31;10509,08;12661,74;9678,71;10064,44;10086,58;12595,53;10674,65;13458,81;10885,84;12264,19;9837,72;10497,35;10242,25;10810,98;12293,49;10047,98;9569,38;12549,73;13526,44;12970,01;10131,58
001.002.0003 - Pesquisa de Mercado;002.0003 - INSS;5135,2;4127,45;4254,4;4471,95;4984,84;4588,28;4797,86;3825,48;6285,05;4776,39;4252,3;4587,94;5417,68;4693,78;3920,25;4057,99;5170,15;4581,67;4129,68;3964,71;4455,87;4915,32;5217,1;4892,35
001.002.0004 - Gerência de Vendas;002.0003 - INSS;2330,41;1820,74;2157,18;2490,69;2130,58;1912,01;2557,09;2200,42;2566,63;2698,99;2707,35;2495,05;1947,03;2170,26;1872,77;1884,34;2381,7;2631,14;2763,59;2715,98;2767,55;2715,24;2418,2;2139,75
001.003.0001 - Recrutamento e Seleção;002.0003 - INSS;3745,91;3844,42;3843,55;3636,59;3827,21;3288,5;4754,67;4736,39;5035,71;5544,6;4403,88;3680,86;4353,85;4001,36;3510,27;4103,29;4751,07;4707,29;4544,38;3895,63;3897,12;4587,44;4741,99;4077,88
001.003.0002 - Treinamento e Desenvolvimento;002.0003 - INSS;3804,31;2883,86;3186,62;2716,33;2737,03;3326,18;2787,35;3021,84;4726,22;3913,54;4156,59;3494,21;3447,69;2666,47;3935,8;3182,61;3472,82;3360,95;3662,79;3014,06;4421,27;3911,14;3577,62;3471,64
001.003.0003 - Remuneração e Benefícios;002.0003 - INSS;2925,45;2298,68;2645,24;2598,32;3016,97;2105,02;2801,99;3165,03;2983,28;2580,91;2948,39;2794,03;2390,74;2281,65;2341,95;3107,31;3246,4;2994,58;2609,2;2424,63;3157,75;3088,79;2978,95;2470,44
001.003.0004 - Relações Trabalhistas;002.0003 - INSS;1881,57;2198;1782,85;2030,52;1833,25;1823,91;2314,2;1897,08;2725,01;2380,03;2431,76;2264,97;1960,92;2144,67;2123,12;2359,73;1742,47;2312,81;2117,85;1782,76;2137,77;2601,36;2000,93;2106,46
001.003.0005 - Gerência de RH;002.0003 - INSS;1124,44;1433,41;1454,54;1252,74;1538,37;1273,94;1110,12;1354,46;1915,28;1551,47;1225,15;1483,01;1275,31;1319,65;1324,38;1112,35;1196,63;1477,65;1505,25;1573,31;1739,95;1652,86;1174,56;1342,39
001.004.0001 - Contabilidade Geral;002.0003 - INSS;3835,33;4079,36;3582,7;3586,9;3286,24;3736,73;3400,97;3369,05;4281,76;3561,93;4063,74;4124,17;3134,01;3881,69;3089,48;4328,36;4161,31;3530,2;3523,66;3416,1;3605,03;3268,41;3662,59;3429,09
001.004.0002 - Planejamento Financeiro;002.0003 - INSS;2156,69;2127,12;2353,77;2103,7;2253,22;2195,41;1861,52;2475,57;2515,07;2172,49;2000,6;2642,55;2387,51;2543,29;2525,08;2230,34;2021,28;2294,77;2640,44;2026,39;2935,51;2294,62;1985,47;1773,24
001.004.0003 - Tesouraria;002.0003 - INSS;1855,17;1798,65;1733,54;1980,32;1558,94;1438,54;1543,18;2097,44;1795,35;2376,01;1781,89;2164,65;1852,2;1828,25;1660,94;1893,87;2036,58;2005,57;1860,9;1921,27;1836,39;2278,51;1869,64;2014,24
001.004.0004 - Controladoria;002.0003 - INSS;1369,2;1366,51;1148,28;1063,05;1244,01;1359,95;1461,99;1465,33;1350,57;1484,26;1595,18;1434,18;1136,07;1448,59;1569,13;1652,13;1308,3;1323,35;1332,11;1269,8;1210,95;1501,17;1407,18;1243,32
001.005.0001 - Pesquisa e Desenvolvimento;002.0003 - INSS;3548,85;4898,6;4592,86;3484,08;3867,85;4774,69;3795,42;3750,9;4685,86;5356,06;5332,78;4819,69;4169,82;4812,72;4546,81;4686,88;4270,18;5099,4;4532,62;3708,97;5013,24;4754,44;4068,86;4474,5
001.006.0001 - Testes de Qualidade;002.0003 - INSS;9398,28;8661,58;9156,85;9274,6;8994,14;9476,53;8681,58;8630,36;12149,72;9326,67;10028,39;8601,36;10124,84;8151,11;11152,64;9175,75;10884,66;10418,95;12076,72;11408,01;9601,28;10850,62;10859,39;8859,36
001.006.0002 - Inspeção de Produtos;002.0003 - INSS;2305,02;3067,08;2221,36;2359,51;2403,3;2977,95;3026,21;2576,51;3817,91;3156,77;2782,76;2606,8;2844,72;3078,32;3102,08;2693,19;2392,18;2973,84;2600,01;2360,26;3211,07;3592,89;2510,42;2404,84
001.006.0003 - Documentação Legal;002.0003 - INSS;1294,47;1298,55;1250,9;1293,54;1407,85;1387,48;1442,8;1545,89;1289,5;1445,44;1257,46;1283,56;1418,11;1558,63;1227,17;1642,53;1635,63;1298,69;1586,73;1399,59;1473,26;1442,07;1307,33;1404,97
001.007.0001 - Gerenciamento de Estoques;002.0003 - INSS;3371,29;2811,17;3843,51;3286,93;3218,11;3615,3;3738,51;3542,98;4464,14;4014,15;3756,9;4118,21;3792,48;4075,86;3517,94;4121,35;3896,88;4365,76;4314,43;3685,13;3660,56;3623,88;4088,5;3391,14
001.007.0002 - Transporte e Distribuição;002.0003 - INSS;2907,37;2651,51;3238,69;3469,47;2779,62;3506,48;3203,94;3067,28;3148,52;3822,11;3047,52;2808,64;2831,24;3478,08;3395,36;3184,07;3205,21;3100,29;2905,09;2590,36;3985,84;3909,93;2838,39;2723,18
001.007.0003 - Aquisição e Compras;002.0003 - INSS;1619,86;1629,15;1641,35;1908,4;1639,17;1999,53;2146,13;1623,77;2061,23;1863,03;2112,62;1493,34;1924,67;2057,41;2058,75;1726,98;1632,69;1609,21;1862,85;2131,49;2386,61;1930,34;1508,73;1955,97
001.007.0004 - Planejamento de Suprimentos;002.0003 - INSS;472,85;475,76;392,12;343,95;410,4;456,58;420,24;526,92;633,74;622,46;415,07;489,31;458,93;513,41;472,24;550,95;518,01;471,83;484,29;495,85;535,09;443,47;407,97;351,43
